Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
26,55.90993,2.555002523,11.62211399,9.228179775e-05
26,55.90993,2.555002523,12.12577488,9.705835317e-05
26,55.90993,2.555002523,12.65111711,0.0001020659632
26,55.90993,2.555002523,13.19906129,0.0001073151442
26,55.90993,2.555002523,13.77056604,0.000112817517
26,55.90993,2.555002523,14.36662945,0.0001185798681
26,55.90993,2.555002523,14.98829059,0.000124612202
26,55.90993,2.555002523,15.63663108,0.0001309254926
26,55.90993,2.555002523,16.31277674,0.000137531202
26,55.90993,2.555002523,17.01789925,0.0001444370316
26,55.90993,2.555002523,17.75321785,0.0001516532346
26,55.90993,2.555002523,18.52000119,0.0001591904268
26,55.90993,2.555002523,19.31956909,0.0001670587685
26,55.90993,2.555002523,20.15329448,0.0001752668603
26,55.90993,2.555002523,21.02260533,0.0001838244596
26,55.90993,2.555002523,21.92898662,0.0001927405504
26,55.90993,2.555002523,22.87398246,0.0002020223601
26,55.90993,2.555002523,23.85919815,0.0002116793655
26,55.90993,2.555002523,24.88630235,0.0002217197644
26,55.90993,2.555002523,25.95702931,0.0002321490981
26,55.90993,2.555002523,27.07318117,0.0002429695181
26,55.90993,2.555002523,28.23663026,0.0002541913934
26,55.90993,2.555002523,29.44932147,0.0002658199809
26,55.90993,2.555002523,30.71327474,0.000277855001
26,55.90993,2.555002523,32.03058751,0.000290290942
